file,image_id,ext,bytes,format,mode,w_raw,h_raw,exif_orientation,exif_datetime,exif_make,exif_model,exif_software,has_exif,w,h,sharpness,brightness,contrast,dark_frac,blown_frac,phash,ok,mp,aspect,id_num,id_padded
000611.jpg,000611,.jpg,410873,JPEG,RGB,1613,763,1,,,,,False,1613,763,378.34622251468807,144.08364540289256,48.7129937997999,0.0,0.006440470041322314,cb8f963061cb7c23,True,1.230719,2.114023591087811,611,True
000612.jpg,000612,.jpg,303684,JPEG,RGB,1613,763,1,,,,,False,1613,763,326.59832176186086,137.01679526084712,38.81432444885216,0.0,0.0,ce2b54765558a175,True,1.230719,2.114023591087811,612,True
000613.jpg,000613,.jpg,335535,JPEG,RGB,1613,763,1,,,,,False,1613,763,759.2046623242354,130.1611973786157,45.654029897342255,0.0,0.0,e57c4fe04e315a89,True,1.230719,2.114023591087811,613,True
000614.jpg,000614,.jpg,359373,JPEG,RGB,1613,763,1,,,,,False,1613,763,180.71195869082334,128.93515140754133,45.7333059024716,0.0,0.005262138429752066,e74f7092d03c7235,True,1.230719,2.114023591087811,614,True
000615.jpg,000615,.jpg,300470,JPEG,RGB,1613,763,1,,,,,False,1613,763,416.1976759019962,136.43506262913223,45.62943835201915,0.0,0.0002340521694214876,c74a38cb34c576cc,True,1.230719,2.114023591087811,615,True
000616.jpg,000616,.jpg,375442,JPEG,RGB,1613,763,1,,,,,False,1613,763,598.8439979320683,143.61626743285123,46.172478644562844,0.0,0.0,cb2f52922d15a5d9,True,1.230719,2.114023591087811,616,True
000617.jpg,000617,.jpg,405859,JPEG,RGB,1613,763,1,,,,,False,1613,763,579.3474495001694,125.51668227014463,56.58098054888542,0.0,0.00011299070247933885,c8783dc2934f962d,True,1.230719,2.114023591087811,617,True
000618.jpg,000618,.jpg,477019,JPEG,RGB,1613,763,1,,,,,False,1613,763,3157.121862005694,111.52225109762396,59.63284316090173,0.0,0.0049393078512396695,d4707885b5696bd4,True,1.230719,2.114023591087811,618,True
000619.jpg,000619,.jpg,346680,JPEG,RGB,1613,763,1,,,,,False,1613,763,443.2031915128724,126.12264333677686,44.565172604953055,0.0049393078512396695,0.0005003873966942148,c5cb38cd313e9534,True,1.230719,2.114023591087811,619,True
000620.jpg,000620,.jpg,452212,JPEG,RGB,1613,763,1,,,,,False,1613,763,971.822793232402,149.27026568956612,47.18850744409668,0.0,6.456611570247934e-05,ef9d508f70a891ca,True,1.230719,2.114023591087811,620,True
000621.jpg,000621,.jpg,320179,JPEG,RGB,1613,763,1,,,,,False,1613,763,200.38001626541475,127.97077576188016,51.71977213814753,0.0,0.0,ef613cc3b00f307c,True,1.230719,2.114023591087811,621,True
000622.jpg,000622,.jpg,337384,JPEG,RGB,1613,763,1,,,,,False,1613,763,704.3907512138226,137.24406798811984,48.78287013506051,0.0,0.012501614152892563,f889e1e12f38b878,True,1.230719,2.114023591087811,622,True
000623.jpg,000623,.jpg,324064,JPEG,RGB,1613,763,1,,,,,False,1613,763,482.1949731774542,138.5809416967975,48.46752720272923,0.0011137654958677686,8.070764462809918e-06,e5cb3fc13256c03c,True,1.230719,2.114023591087811,623,True
000624.jpg,000624,.jpg,247873,JPEG,RGB,1613,763,1,,,,,False,1613,763,356.73886862218677,161.74158219266528,36.147750126836435,0.0,0.0043178589876033055,d1b89831b784fcc6,True,1.230719,2.114023591087811,624,True
000625.jpg,000625,.jpg,275618,JPEG,RGB,1613,763,1,,,,,False,1613,763,364.3059359869584,153.9092038997934,41.26851326509807,0.0,0.002130681818181818,ebf014a776a99b20,True,1.230719,2.114023591087811,625,True
000626.jpg,000626,.jpg,2019369,MPO,RGB,4032,3024,6,2025:10:11 22:08:00,Apple,iPhone 13 Pro,17.6.1,True,3024,4032,146.24574045710165,129.88805135091147,41.28876771382429,0.008885701497395834,0.0022226969401041665,9b994d8c3e83312f,True,12.192768,0.75,626,True
000627.jpg,000627,.jpg,2185471,MPO,RGB,4032,3024,6,2025:10:11 22:07:50,Apple,iPhone 13 Pro,17.6.1,True,3024,4032,280.01744571659304,131.23394775390625,44.91773414673572,0.0018157958984375,0.0004526774088541667,cab436c27fcf4c40,True,12.192768,0.75,627,True
000628.jpg,000628,.jpg,2105383,MPO,RGB,4032,3024,6,2025:10:11 22:07:39,Apple,iPhone 13 Pro,17.6.1,True,3024,4032,209.96344402367762,127.99367777506511,41.83955017795483,0.007476806640625,0.0019378662109375,fe8215c9d126979a,True,12.192768,0.75,628,True
000629.jpg,000629,.jpg,2248890,MPO,RGB,4032,3024,6,2025:10:11 22:07:30,Apple,iPhone 13 Pro,17.6.1,True,3024,4032,405.66346902803826,142.16136678059897,50.10827695034715,0.008509318033854166,2.5431315104166668e-05,8df23483cd3c7233,True,12.192768,0.75,629,True
000630.jpg,000630,.jpg,2324039,MPO,RGB,4032,3024,6,2025:10:11 22:06:56,Apple,iPhone 13 Pro,17.6.1,True,3024,4032,1558.1699325597276,151.31439208984375,32.84433605586254,5.086263020833333e-06,8.646647135416667e-05,88371f009febc55a,True,12.192768,0.75,630,True
000631.jpg,000631,.jpg,949711,JPEG,RGB,3520,1980,6,2025:10:11 20:59:21,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,279.07689054512684,137.1728719075521,54.62945768577481,0.009358723958333334,0.0009833441840277778,bb860a0779c6bd52,True,6.9696,0.5625,631,True
000632.jpg,000632,.jpg,1385817,JPEG,RGB,3520,1980,6,2025:10:11 20:59:12,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,1296.862880428448,158.77171495225696,47.992358515593224,0.0054931640625,0.00031195746527777775,86e3060bc59f2b7c,True,6.9696,0.5625,632,True
000633.jpg,000633,.jpg,1092059,JPEG,RGB,3520,1980,6,2025:10:11 20:59:05,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,470.8095663204606,130.75357394748264,57.822502220836824,0.0323486328125,0.0008138020833333334,e8cd2312d8c33cf5,True,6.9696,0.5625,633,True
000634.jpg,000634,.jpg,961701,JPEG,RGB,3520,1980,6,2025:10:11 20:58:54,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,509.4024285473575,121.32963053385417,51.70328869328915,0.02484130859375,0.0010172526041666667,82d92475d6426d3f,True,6.9696,0.5625,634,True
000635.jpg,000635,.jpg,1362372,JPEG,RGB,3520,1980,6,2025:10:11 20:58:50,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,1234.6589613122242,134.83917914496527,55.64972910574867,0.005723741319444444,0.0017768012152777778,dd590f6585b226e1,True,6.9696,0.5625,635,True
000636.jpg,000636,.jpg,1006917,JPEG,RGB,3520,1980,6,2025:10:11 20:58:35,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,156.5082872029808,156.24615478515625,58.51214817310043,0.019795735677083332,0.0,d476423722f723d2,True,6.9696,0.5625,636,True
000637.jpg,000637,.jpg,834797,JPEG,RGB,3520,1980,6,2025:10:11 20:58:30,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,216.18914921963471,152.55027940538196,48.7941767561053,0.002231174045138889,0.0,bac5361943361d6b,True,6.9696,0.5625,637,True
000638.jpg,000638,.jpg,844271,JPEG,RGB,3520,1980,6,2025:10:11 20:58:25,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,214.12742188241748,145.83670383029514,59.016492416670694,0.013014051649305556,2.0345052083333332e-05,dad41b641de409bd,True,6.9696,0.5625,638,True
000639.jpg,000639,.jpg,1154074,JPEG,RGB,3520,1980,6,2025:10:11 20:58:07,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,1216.9028035783106,144.3330078125,47.697185144468094,0.005974663628472222,0.0003865559895833333,c1faef280883deca,True,6.9696,0.5625,639,True
000640.jpg,000640,.jpg,1073435,JPEG,RGB,3520,1980,6,2025:10:11 20:58:02,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,389.6519608088758,124.70707194010417,51.942524716500785,0.011759440104166666,0.0,dab359f22ad29407,True,6.9696,0.5625,640,True
000641.jpg,000641,.jpg,1258120,JPEG,RGB,1980,3520,1,2025:10:11 20:57:50,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,806.8831748226543,152.43678114149304,40.87702745952969,0.00025770399305555556,0.0,90ee1e582a97516f,True,6.9696,0.5625,641,True
000642.jpg,000642,.jpg,1168812,JPEG,RGB,3520,1980,6,2025:10:11 20:57:25,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,1395.7658381925687,106.60291883680556,68.48425944254333,0.005940755208333333,6.103515625e-05,d22dd07b65c09e1d,True,6.9696,0.5625,642,True
000643.jpg,000643,.jpg,1154875,JPEG,RGB,3520,1980,6,2025:10:11 20:57:17,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,1060.7146941522299,132.83338758680554,43.64765020412856,0.0,0.004130045572916667,a3856a1d9a783d87,True,6.9696,0.5625,643,True
000644.jpg,000644,.jpg,963637,JPEG,RGB,3520,1980,6,2025:10:11 20:57:05,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,444.86692038215233,146.17723253038196,52.25459123881419,0.008775499131944444,0.0006239149305555555,aced1295b22d9ed0,True,6.9696,0.5625,644,True
000645.jpg,000645,.jpg,1421986,JPEG,RGB,3520,1980,6,2025:10:11 20:56:42,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,1771.9256609799222,151.8630845811632,52.18002410370905,0.015869140625,0.0015394422743055555,80501f2b3eb5b3f2,True,6.9696,0.5625,645,True
000646.jpg,000646,.jpg,1134575,JPEG,RGB,3520,1980,6,2025:10:11 20:56:35,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,425.92910423980635,123.15277099609375,64.16646467051343,0.04928249782986111,0.00048828125,897b366cc3946678,True,6.9696,0.5625,646,True
000647.jpg,000647,.jpg,1456278,JPEG,RGB,3520,1980,6,2025:10:11 20:56:21,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,725.5541955583992,125.21271430121527,56.05235955067464,0.011054144965277778,0.0,cb5da0b0347872db,True,6.9696,0.5625,647,True
000648.jpg,000648,.jpg,1223547,JPEG,RGB,3520,1980,6,2025:10:09 20:58:19,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,685.6701301457246,138.7773234049479,53.160433534886536,0.006585015190972222,0.00103759765625,f71b4b93290d25e8,True,6.9696,0.5625,648,True
000649.jpg,000649,.jpg,812723,JPEG,RGB,1326,2358,1,2025:10:09 20:54:15,Apple,iPhone 13 Pro,17.6.1,True,1326,2358,1361.1402164035374,143.5694105360243,57.21762009335914,0.004794650607638889,3.390842013888889e-05,c42103cc9f9f352f,True,3.126708,0.5623409669211196,649,True
000650.jpg,000650,.jpg,389886,JPEG,RGB,1086,1930,1,2025:10:09 20:54:23,Apple,iPhone 13 Pro,17.6.1,True,1086,1930,239.29232390703243,183.79478624131946,45.44380477363848,0.0,0.002143012152777778,858f0395af7b84b8,True,2.09598,0.5626943005181347,650,True
000651.jpg,000651,.jpg,646602,JPEG,RGB,1430,2542,1,2025:10:09 20:54:29,Apple,iPhone 13 Pro,17.6.1,True,1430,2542,95.49753035765923,161.1443074544271,62.56454546238991,0.015299479166666666,2.712673611111111e-05,d5305b352a37a536,True,3.63506,0.5625491738788355,651,True
000652.jpg,000652,.jpg,706411,JPEG,RGB,1113,1979,1,2025:10:09 20:54:38,Apple,iPhone 13 Pro,17.6.1,True,1113,1979,2476.84480196233,189.3224894205729,39.18530242706588,0.0,0.0,d5c9aa63b8853a6a,True,2.202627,0.5624052551793836,652,True
000653.jpg,000653,.jpg,286601,JPEG,RGB,1037,1844,1,2025:10:09 20:55:25,Apple,iPhone 13 Pro,17.6.1,True,1037,1844,136.3791173034244,133.39623345269098,60.49779385375299,0.048563639322916664,0.00014241536458333334,bec024dae5934d72,True,1.912228,0.5623644251626898,653,True
000654.jpg,000654,.jpg,322851,JPEG,RGB,1063,1890,1,2025:10:09 20:55:30,Apple,iPhone 13 Pro,17.6.1,True,1063,1890,115.3592019639909,163.63467746310764,44.48376347247808,0.005872938368055556,0.0002644856770833333,c848406b7bf3b393,True,2.00907,0.5624338624338624,654,True
000655.jpg,000655,.jpg,688355,JPEG,RGB,1254,2229,1,2025:10:09 20:56:05,Apple,iPhone 13 Pro,17.6.1,True,1254,2229,589.0568282570645,141.23379855685764,55.0003555313951,0.006544325086805556,0.0,8ff55285b2ac63c8,True,2.795166,0.5625841184387618,655,True
000656.jpg,000656,.jpg,699843,JPEG,RGB,1364,2425,1,,,,,False,1364,2425,737.0320135045475,126.50440131293402,67.9648434952334,0.029927571614583332,0.0,bd882aecd5293d8a,True,3.3077,0.5624742268041237,656,True
000657.jpg,000657,.jpg,304134,JPEG,RGB,953,1694,1,2025:10:09 20:56:18,Apple,iPhone 13 Pro,17.6.1,True,953,1694,178.90764720236632,136.57906765407986,44.457317720393526,0.003655327690972222,0.006462944878472222,edb031ccb168d6b8,True,1.614382,0.5625737898465171,657,True
000658.jpg,000658,.jpg,359052,JPEG,RGB,1068,1898,1,2025:10:09 20:56:28,Apple,iPhone 13 Pro,17.6.1,True,1068,1898,33.43248422384078,142.79322645399304,35.05458404458986,0.0,0.0,f25212f88c798ee3,True,2.027064,0.5626975763962065,658,True
000659.jpg,000659,.jpg,621590,JPEG,RGB,1285,2284,1,2025:10:09 20:56:38,Apple,iPhone 13 Pro,17.6.1,True,1285,2284,443.6875871680677,145.05914984809027,41.953812980520595,0.0022989908854166665,0.0007256401909722222,d4df2bd5d2a1412a,True,2.93494,0.5626094570928196,659,True
000660.jpg,000660,.jpg,747329,JPEG,RGB,1303,2317,1,2025:10:09 20:56:50,Apple,iPhone 13 Pro,17.6.1,True,1303,2317,908.0705822716802,174.638671875,40.83672014061431,0.0,0.001186794704861111,b5452bd09be41ec5,True,3.019051,0.5623651273198101,660,True
000661.jpg,000661,.jpg,442785,JPEG,RGB,1052,1870,1,2025:10:09 20:56:54,Apple,iPhone 13 Pro,17.6.1,True,1052,1870,719.7519513582006,136.0584716796875,50.867934418070405,0.0,0.0005967881944444445,d04f2bd4df2bc016,True,1.96724,0.5625668449197861,661,True
000662.jpg,000662,.jpg,773397,JPEG,RGB,1351,2402,1,2025:10:09 20:57:05,Apple,iPhone 13 Pro,17.6.1,True,1351,2402,507.37524778294704,156.80072699652777,45.90022865610163,0.00043402777777777775,0.0012139214409722222,808e3f8897b3639e,True,3.245102,0.5624479600333055,662,True
000663.jpg,000663,.jpg,502964,JPEG,RGB,1177,2092,1,2025:10:09 20:57:09,Apple,iPhone 13 Pro,17.6.1,True,1177,2092,146.73425103664215,112.14095052083333,48.521646253961755,0.051032172309027776,4.7471788194444445e-05,f2892dd9b27227e0,True,2.462284,0.5626195028680688,663,True
000664.jpg,000664,.jpg,650871,JPEG,RGB,1195,2124,1,2025:10:09 20:57:15,Apple,iPhone 13 Pro,17.6.1,True,1195,2124,991.765537204382,123.04985215928819,59.540383848865865,0.010389539930555556,0.0007392035590277778,b7d7d5e538905580,True,2.53818,0.562617702448211,664,True
000665.jpg,000665,.jpg,1476766,JPEG,RGB,3520,1980,6,2025:10:09 20:57:30,Apple,iPhone 13 Pro,17.6.1,True,1980,3520,633.8789416654612,124.03926595052083,45.10317405402451,0.007581922743055556,0.0,d655498be904379d,True,6.9696,0.5625,665,True
000666.jpg,000666,.jpg,740942,JPEG,RGB,1538,2735,1,2025:10:09 20:57:36,Apple,iPhone 13 Pro,17.6.1,True,1538,2735,70.24139293802926,139.10631646050348,55.509327164613744,0.0,0.0,86702bbc970bb2d9,True,4.20643,0.5623400365630713,666,True
000667.jpg,000667,.jpg,550343,JPEG,RGB,1330,2364,1,2025:10:09 20:57:43,Apple,iPhone 13 Pro,17.6.1,True,1330,2364,143.1873382445839,150.74443901909723,42.4031006581002,0.0,6.781684027777777e-06,bd920f18c7194fc9,True,3.14412,0.562605752961083,667,True
000668.jpg,000668,.jpg,653683,JPEG,RGB,1252,2225,1,2025:10:09 20:57:50,Apple,iPhone 13 Pro,17.6.1,True,1252,2225,222.46074688269033,141.1482408311632,44.11007704961619,0.0,0.0,8de53a16907c5f70,True,2.7857,0.5626966292134832,668,True
000669.jpg,000669,.jpg,690088,JPEG,RGB,1352,2404,1,2025:10:09 20:57:54,Apple,iPhone 13 Pro,17.6.1,True,1352,2404,121.20886335213794,152.0202840169271,60.168761907387996,0.00015597873263888888,0.0006510416666666666,80ee7b764837c8e2,True,3.250208,0.562396006655574,669,True
000670.jpg,000670,.jpg,563678,JPEG,RGB,1155,2054,1,2025:10:09 20:57:59,Apple,iPhone 13 Pro,17.6.1,True,1155,2054,471.45966914774465,131.4367201063368,61.32008039148698,0.005954318576388889,0.0009697808159722222,d0d52d52d62a2b2f,True,2.37237,0.562317429406037,670,True
000671.jpg,000671,.jpg,697072,JPEG,RGB,1461,2596,1,2025:10:09 20:58:14,Apple,iPhone 13 Pro,17.6.1,True,1461,2596,435.27544282427357,108.80135091145833,57.200827556922114,0.05571153428819445,0.0,d4707f7899e07a24,True,3.792756,0.562788906009245,671,True
000672.jpg,000672,.jpg,700935,JPEG,RGB,1358,2415,1,2025:10:08 17:23:29,Apple,iPhone 13 Pro,17.6.1,True,1358,2415,1120.9315378231306,156.8962605794271,48.521222733662476,6.781684027777777e-06,0.0012139214409722222,ded24b895554c21f,True,3.27957,0.5623188405797102,672,True
000673.jpg,000673,.jpg,1008797,JPEG,RGB,1501,2669,1,2025:10:08 17:23:40,Apple,iPhone 13 Pro,17.6.1,True,1501,2669,1856.4028666276993,105.68752712673611,56.73395498601683,0.018405490451388888,5.425347222222222e-05,a05d27ca386bb52d,True,4.006169,0.5623829149494193,673,True
000674.jpg,000674,.jpg,588957,JPEG,RGB,1301,2312,1,2025:10:08 17:24:11,Apple,iPhone 13 Pro,17.6.1,True,1301,2312,534.0920521712138,151.64452446831598,52.017046883665955,0.0,6.103515625e-05,beb691632b20d43e,True,3.007912,0.5627162629757786,674,True
000675.jpg,000675,.jpg,498799,JPEG,RGB,1180,2098,1,2025:10:08 17:24:25,Apple,iPhone 13 Pro,17.6.1,True,1180,2098,667.2686271444883,101.97464328342014,63.22880854936365,0.050421820746527776,0.00023057725694444444,e30af14ab56c953c,True,2.47564,0.5624404194470924,675,True
000676.jpg,000676,.jpg,574776,JPEG,RGB,1464,2602,1,2025:10:08 17:24:32,Apple,iPhone 13 Pro,17.6.1,True,1464,2602,154.4075180457238,175.0838419596354,40.88632068913744,0.0,0.00043402777777777775,d55d202b5cb56999,True,3.809328,0.5626441199077633,676,True
000677.jpg,000677,.jpg,429692,JPEG,RGB,1218,2166,1,2025:10:08 17:24:38,Apple,iPhone 13 Pro,17.6.1,True,1218,2166,157.61994348172053,199.9594930013021,32.6138912227131,0.0,0.0,b1e4c96ba0d58f89,True,2.638188,0.5623268698060941,677,True
000678.jpg,000678,.jpg,579902,JPEG,RGB,1277,2270,1,2025:10:08 17:24:43,Apple,iPhone 13 Pro,17.6.1,True,1277,2270,965.2108638544144,134.00421142578125,60.1052292195976,0.026638454861111112,0.003261990017361111,f07a6a2fc44a82eb,True,2.89879,0.5625550660792952,678,True
000679.jpg,000679,.jpg,1294337,JPEG,RGB,1794,3190,1,2025:10:08 17:25:45,Apple,iPhone 13 Pro,17.6.1,True,1794,3190,3043.7320658652407,127.73373074001736,63.14420380023255,0.0008070203993055555,0.0,97fc06fea80328c7,True,5.72286,0.5623824451410658,679,True
000680.jpg,000680,.jpg,473856,JPEG,RGB,1172,2084,1,2025:10:08 17:26:22,Apple,iPhone 13 Pro,17.6.1,True,1172,2084,585.3274191878735,145.83152940538196,59.47643227747014,0.007744683159722222,0.002997504340277778,f7bb2a50a5508ed1,True,2.442448,0.5623800383877159,680,True
000681.jpg,000681,.jpg,487700,JPEG,RGB,1364,2425,1,,,,,False,1364,2425,320.2320045607602,118.37792290581598,58.226467896090256,0.0035536024305555555,0.005527072482638889,972a17a78a427acb,True,3.3077,0.5624742268041237,681,True
000682.jpg,000682,.jpg,613535,JPEG,RGB,1497,2661,1,2025:10:08 17:27:11,Apple,iPhone 13 Pro,17.6.1,True,1497,2661,150.45949811033077,130.7486572265625,50.32609190963517,0.033684624565972224,0.0,e46b2e592e99ec90,True,3.983517,0.5625704622322435,682,True
000683.jpg,000683,.jpg,323906,JPEG,RGB,1160,2062,1,2025:10:08 17:27:15,Apple,iPhone 13 Pro,17.6.1,True,1160,2062,98.42215001067999,163.6599324544271,42.72818440403308,0.005995008680555556,0.0009426540798611111,d52a55cf3a245b2a,True,2.39192,0.562560620756547,683,True
000684.jpg,000684,.jpg,575815,JPEG,RGB,1450,2577,1,2025:10:08 17:27:17,Apple,iPhone 13 Pro,17.6.1,True,1450,2577,181.92575510324522,161.7839830186632,37.45116378509197,0.0,0.0009426540798611111,9ae52e40770c735e,True,3.73665,0.5626697710516104,684,True
000685.jpg,000685,.jpg,385974,JPEG,RGB,1292,2297,1,,,,,False,1292,2297,108.70791963032552,175.45856391059027,31.115774760962864,0.0,0.0,97ea156a57327708,True,2.967724,0.5624727905964301,685,True
000686.jpg,000686,.jpg,340040,JPEG,RGB,972,1728,1,2025:10:08 17:27:37,Apple,iPhone 13 Pro,17.6.1,True,972,1728,1030.4581045191962,165.7745836046007,47.449157444702216,2.0345052083333332e-05,4.7471788194444445e-05,dead5485fa3c2ac0,True,1.679616,0.5625,686,True
000687.jpg,000687,.jpg,785766,JPEG,RGB,1530,2720,1,2025:10:08 17:27:47,Apple,iPhone 13 Pro,17.6.1,True,1530,2720,617.5312914115688,187.75440809461804,42.46141992969467,0.0,4.0690104166666664e-05,f0b44ab45faa4b94,True,4.1616,0.5625,687,True
000688.jpg,000688,.jpg,875097,JPEG,RGB,1846,3283,1,2025:10:08 17:27:55,Apple,iPhone 13 Pro,17.6.1,True,1846,3283,217.6632975588242,127.66611056857639,59.605362655741054,0.0,0.0,e2e022769595de8b,True,6.060418,0.5622905878769419,688,True
000689.jpg,000689,.jpg,519999,JPEG,RGB,1218,2166,1,2025:10:09 08:40:34,Apple,iPhone 13 Pro,17.6.1,True,1218,2166,251.85067657514685,133.95545111762152,52.236414771178964,0.023668077256944444,1.3563368055555555e-05,f89c3a4da0649bb5,True,2.638188,0.5623268698060941,689,True
000690.jpg,000690,.jpg,801137,JPEG,RGB,1298,2308,1,2025:10:09 08:40:50,Apple,iPhone 13 Pro,17.6.1,True,1298,2308,835.6177480949297,138.93341064453125,53.861858682060884,0.007602267795138889,0.00016276041666666666,d07b3f25390a4b3a,True,2.995784,0.5623916811091855,690,True
000691.jpg,000691,.jpg,756281,JPEG,RGB,1430,2543,1,2025:10:09 08:41:07,Apple,iPhone 13 Pro,17.6.1,True,1430,2543,558.237296682633,121.06228298611111,51.318373708605904,0.006503634982638889,0.0,c66d2dca103b2f59,True,3.63649,0.5623279591034211,691,True
000692.jpg,000692,.jpg,569527,JPEG,RGB,1223,2175,1,2025:10:09 08:41:25,Apple,iPhone 13 Pro,17.6.1,True,1223,2175,311.75279553271366,110.72580973307292,47.3815979375484,0.013766818576388888,0.0,a13d7568a166e8f2,True,2.660025,0.5622988505747126,692,True
000693.jpg,000693,.jpg,946183,JPEG,RGB,1617,2875,1,2025:10:09 08:41:30,Apple,iPhone 13 Pro,17.6.1,True,1617,2875,496.5819224214387,119.00337049696181,47.96568154636213,0.00016954210069444444,0.0,c817ac03da57257b,True,4.648875,0.5624347826086956,693,True
000694.jpg,000694,.jpg,1000659,JPEG,RGB,1530,2720,1,2025:10:09 08:41:54,Apple,iPhone 13 Pro,17.6.1,True,1530,2720,2558.4068226002987,117.87073432074652,55.10789501966407,0.0006035698784722222,0.0,a7ca792a0f51e86a,True,4.1616,0.5625,694,True
000695.jpg,000695,.jpg,586530,JPEG,RGB,1308,2326,1,2025:10:09 20:54:03,Apple,iPhone 13 Pro,17.6.1,True,1308,2326,62.243170827581174,124.45423041449652,51.82059766986537,0.00021023220486111112,0.0,c1672b46c5a86db5,True,3.042408,0.5623387790197765,695,True
000696.jpg,000696,.jpg,893992,JPEG,RGB,1317,2341,1,2025:10:05 13:01:53,Apple,iPhone 13 Pro,17.6.1,True,1317,2341,1099.1570364869667,135.32820638020834,41.38806401958183,0.001186794704861111,0.00031195746527777775,cfb046c01f611fb5,True,3.083097,0.562580093976933,696,True
000697.jpg,000697,.jpg,517741,JPEG,RGB,1326,2357,1,2025:10:05 13:02:17,Apple,iPhone 13 Pro,17.6.1,True,1326,2357,56.51493171114979,143.11572943793402,49.083158142926855,0.0,0.000244140625,8a887e88787f817d,True,3.125382,0.5625795502757743,697,True
000698.jpg,000698,.jpg,513602,JPEG,RGB,1286,2286,1,2025:10:05 13:02:41,Apple,iPhone 13 Pro,17.6.1,True,1286,2286,151.17445732041458,149.12287055121527,53.50656134161198,0.009914822048611112,0.0,8ddc62456ce24f4d,True,2.939796,0.5625546806649169,698,True
000699.jpg,000699,.jpg,477690,JPEG,RGB,1122,1995,1,2025:10:05 13:10:59,Apple,iPhone 13 Pro,17.6.1,True,1122,1995,80.20229762792586,123.57626681857639,38.49587178551615,0.0,0.0,e20715a87bd38a9d,True,2.23839,0.562406015037594,699,True
000700.jpg,000700,.jpg,398408,JPEG,RGB,890,1581,1,2025:10:05 13:11:18,Apple,iPhone 13 Pro,17.6.1,True,890,1581,262.90564509214437,95.09771728515625,48.43128271251793,0.005405002170138889,0.0,bb9a92856397e12a,True,1.40709,0.5629348513598988,700,True
000701.jpg,000701,.jpg,835055,JPEG,RGB,1331,2366,1,2025:10:05 13:11:29,Apple,iPhone 13 Pro,17.6.1,True,1331,2366,81.93238810656798,118.28781467013889,50.7565715371784,0.0783352322048611,0.0,e736ce32c89265e4,True,3.149146,0.562552831783601,701,True
000702.jpg,000702,.jpg,667693,JPEG,RGB,1185,2106,1,2025:10:05 13:11:41,Apple,iPhone 13 Pro,17.6.1,True,1185,2106,84.26383576275389,155.02630615234375,36.67699097058064,0.00372314453125,0.0006510416666666666,80405d5f7f6ac897,True,2.49561,0.5626780626780626,702,True
000703.jpg,000703,.jpg,505526,JPEG,RGB,1208,2148,1,2025:10:05 13:12:04,Apple,iPhone 13 Pro,17.6.1,True,1208,2148,158.68361488531954,125.88184950086806,60.97793550163879,0.04372829861111111,0.0022176106770833335,cf486b30f18b174b,True,2.594784,0.5623836126629422,703,True
000704.jpg,000704,.jpg,413981,JPEG,RGB,946,1682,1,2025:10:05 13:12:40,Apple,iPhone 13 Pro,17.6.1,True,946,1682,396.7518372998837,136.13431803385416,69.7963478732177,0.006544325086805556,0.009304470486111112,a6947f60d90e77c0,True,1.591172,0.5624256837098692,704,True
000705.jpg,000705,.jpg,427820,JPEG,RGB,1240,1549,1,2025:10:05 13:12:48,Apple,iPhone 13 Pro,17.6.1,True,1240,1549,173.01907134953035,128.2595703125,55.02622189123378,0.04431688262195122,0.0010718368902439025,b3513f6994984a5e,True,1.92076,0.8005164622336992,705,True
000706.jpg,000706,.jpg,354379,JPEG,RGB,895,1592,1,2025:10:05 13:13:19,Apple,iPhone 13 Pro,17.6.1,True,895,1592,620.193881167122,153.11964246961804,58.40381735412933,0.019171820746527776,0.001369900173611111,ac8c4c2d7c8d9f58,True,1.42484,0.5621859296482412,706,True
000707.jpg,000707,.jpg,572241,JPEG,RGB,1243,2210,1,2025:10:05 13:13:37,Apple,iPhone 13 Pro,17.6.1,True,1243,2210,322.59720904182325,142.14827473958334,48.955049765295996,0.0,0.001736111111111111,af7f47f3e160c080,True,2.74703,0.5624434389140271,707,True
000708.jpg,000708,.jpg,674703,JPEG,RGB,1315,2338,1,2025:10:08 17:16:49,Apple,iPhone 13 Pro,17.6.1,True,1315,2338,66.01526047229584,142.3081529405382,46.075908655638635,6.781684027777777e-06,0.0003255208333333333,f02251a87f6906f7,True,3.07447,0.5624465355004277,708,True
